ID,Title,URL,Difficulty,Frequency Score,Recency,Acceptance %,Premium
182,Duplicate Emails,https://leetcode.com/problems/duplicate-emails/,Easy,3.5%,"6m,6m+",73.4%,No
183,Customers Who Never Order,https://leetcode.com/problems/customers-who-never-order/,Easy,3.3%,"3m,6m,6m+",71.5%,No
184,Department Highest Salary,https://leetcode.com/problems/department-highest-salary/,Medium,3.0%,"6m,6m+",57.3%,No
185,Department Top Three Salaries,https://leetcode.com/problems/department-top-three-salaries/,Hard,4.2%,6m+,59.8%,No
186,Reverse Words in a String II,https://leetcode.com/problems/reverse-words-in-a-string-ii/,Medium,,,,Yes
187,Repeated DNA Sequences,https://leetcode.com/problems/repeated-dna-sequences/,Medium,6.2%,6m+,52.9%,No
188,Best Time to Buy and Sell Stock IV,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,Hard,6.0%,6m+,49.5%,No
189,Rotate Array,https://leetcode.com/problems/rotate-array/,Medium,6.6%,"30d,3m,6m,6m+",44.4%,No
190,Reverse Bits,https://leetcode.com/problems/reverse-bits/,Easy,5.3%,"30d,3m,6m,6m+",67.7%,No
191,Number of 1 Bits,https://leetcode.com/problems/number-of-1-bits/,Easy,5.0%,"6m,6m+",76.3%,No
192,Word Frequency,https://leetcode.com/problems/word-frequency/,Medium,4.0%,6m+,28.4%,No
193,Valid Phone Numbers,https://leetcode.com/problems/valid-phone-numbers/,Easy,5.7%,"6m,6m+",28.9%,No
194,Transpose File,https://leetcode.com/problems/transpose-file/,Medium,2.9%,6m+,30.6%,No
195,Tenth Line,https://leetcode.com/problems/tenth-line/,Easy,12.5%,6m+,36.1%,No
196,Delete Duplicate Emails,https://leetcode.com/problems/delete-duplicate-emails/,Easy,3.6%,"3m,6m,6m+",65.6%,No
197,Rising Temperature,https://leetcode.com/problems/rising-temperature/,Easy,4.8%,"3m,6m,6m+",51.0%,No
198,House Robber,https://leetcode.com/problems/house-robber/,Medium,7.2%,"30d,3m,6m,6m+",52.9%,No
199,Binary Tree Right Side View,https://leetcode.com/problems/binary-tree-right-side-view/,Medium,4.7%,"6m,6m+",69.5%,No
200,Number of Islands,https://leetcode.com/problems/number-of-islands/,Medium,9.3%,"30d,3m,6m,6m+",63.8%,No
201,Bitwise AND of Numbers Range,https://leetcode.com/problems/bitwise-and-of-numbers-range/,Medium,4.6%,6m+,48.6%,No
202,Happy Number,https://leetcode.com/problems/happy-number/,Easy,7.7%,"30d,3m,6m,6m+",59.2%,No
203,Remove Linked List Elements,https://leetcode.com/problems/remove-linked-list-elements/,Easy,5.2%,"6m,6m+",53.8%,No
204,Count Primes,https://leetcode.com/problems/count-primes/,Medium,6.3%,"6m,6m+",35.7%,No
205,Isomorphic Strings,https://leetcode.com/problems/isomorphic-strings/,Easy,7.3%,"30d,3m,6m,6m+",48.0%,No
206,Reverse Linked List,https://leetcode.com/problems/reverse-linked-list/,Easy,7.2%,"30d,3m,6m,6m+",80.2%,No
207,Course Schedule,https://leetcode.com/problems/course-schedule/,Medium,6.9%,"30d,3m,6m,6m+",50.8%,No
208,Implement Trie (Prefix Tree),https://leetcode.com/problems/implement-trie-prefix-tree/,Medium,7.2%,6m+,69.2%,No
209,Minimum Size Subarray Sum,https://leetcode.com/problems/minimum-size-subarray-sum/,Medium,5.6%,"30d,3m,6m,6m+",51.0%,No
210,Course Schedule II,https://leetcode.com/problems/course-schedule-ii/,Medium,6.8%,"3m,6m,6m+",55.0%,No
211,Design Add and Search Words Data Structure,https://leetcode.com/problems/design-add-and-search-words-data-structure/,Medium,6.4%,6m+,48.1%,No
212,Word Search II,https://leetcode.com/problems/word-search-ii/,Hard,7.2%,"6m,6m+",38.1%,No
213,House Robber II,https://leetcode.com/problems/house-robber-ii/,Medium,6.0%,"3m,6m,6m+",44.6%,No
214,Shortest Palindrome,https://leetcode.com/problems/shortest-palindrome/,Hard,6.2%,"3m,6m,6m+",41.8%,No
215,Kth Largest Element in an Array,https://leetcode.com/problems/kth-largest-element-in-an-array/,Medium,7.7%,"30d,3m,6m,6m+",68.8%,No
216,Combination Sum III,https://leetcode.com/problems/combination-sum-iii/,Medium,4.6%,"3m,6m,6m+",72.9%,No
217,Contains Duplicate,https://leetcode.com/problems/contains-duplicate/,Easy,6.2%,"30d,3m,6m,6m+",64.1%,No
218,The Skyline Problem,https://leetcode.com/problems/the-skyline-problem/,Hard,8.6%,"3m,6m,6m+",45.0%,No
219,Contains Duplicate II,https://leetcode.com/problems/contains-duplicate-ii/,Easy,5.9%,"30d,3m,6m,6m+",50.8%,No
220,Contains Duplicate III,https://leetcode.com/problems/contains-duplicate-iii/,Hard,5.8%,"3m,6m,6m+",24.4%,No
221,Maximal Square,https://leetcode.com/problems/maximal-square/,Medium,8.7%,"3m,6m,6m+",50.0%,No
222,Count Complete Tree Nodes,https://leetcode.com/problems/count-complete-tree-nodes/,Easy,8.0%,6m+,72.0%,No
223,Rectangle Area,https://leetcode.com/problems/rectangle-area/,Medium,6.1%,"3m,6m,6m+",48.9%,No
